S07SNTL2_Plastic_PETE_GDS382_Black_ASDFRa_AREF.txt,impervious,0.06827,0.06653,0.06513,0.06455,0.06415,0.06388,0.05182,0.095
S07SNTL2_Plastic_PETE_GDS383_Clrbluis_ASDFRa_AREF.txt,impervious,0.34713,0.27305,0.27082,0.44569,0.44925,0.45025,0.39447,0.18422
S07SNTL2_Plastic_Pipe_GDS342_Black_ASDFRa_AREF.txt,impervious,0.03637,0.03613,0.0359,0.03609,0.03615,0.03618,0.03498,0.01417
S07SNTL2_Plastic_Pipe_GDS344_Blue_ASDFRa_AREF.txt,impervious,0.53879,0.37689,0.21682,0.59742,0.64399,0.66513,0.53348,0.61669
S07SNTL2_Plastic_PVC_GDS338_White_ASDFRa_AREF.txt,impervious,0.64689,0.66271,0.69646,0.70819,0.70344,0.70321,0.53563,0.65376
S07SNTL2_Plastic_Tarp_GDS339_Green_ASDFRa_AREF.txt,impervious,0.26975,0.2069,0.11392,0.55341,0.59902,0.61031,0.59649,0.30672
S07SNTL2_Plastic_Tarp_GDS340_Blu_Wovn_ASDFRa_AREF.txt,impervious,0.26385,0.07857,0.08121,0.28938,0.48486,0.57221,0.59306,0.57489
S07SNTL2_Plastic_Tyvek_GDS369_White_ASDFRa_AREF.txt,impervious,0.70635,0.69933,0.6871,0.67782,0.67361,0.67121,0.60325,0.55456
S07SNTL2_Plastic_Vinyl_GDS395_Clr1mm_ASDFRa_AREF.txt,impervious,0.41495,0.36234,0.43285,0.47515,0.47353,0.47365,0.44127,0.4527
S07SNTL2_Plastic_Vinyl_GDS396_Clr1mm_ASDFRa_AREF.txt,impervious,0.4051,0.36331,0.41809,0.44897,0.44804,0.44821,0.43573,0.21404
S07SNTL2_Plastic_Vinyl_GDS397_Cl0.4mm_ASDFRa_AREF.txt,impervious,0.42495,0.40024,0.41961,0.45403,0.45563,0.45664,0.46706,0.30488
S07SNTL2_Plastic_Visqueen_GDS370_Clr_ASDFRa_AREF.txt,impervious,0.45029,0.45269,0.45311,0.45548,0.45583,0.45611,0.45085,0.16525
S07SNTL2_Praseodymium_Oxide_GDS35_ASDFRc_AREF.txt,impervious,0.018,0.01936,0.03069,0.03624,0.04053,0.04315,0.36831,0.03292
S07SNTL2_Praseodymium_Oxide_GDS35_BECKc_AREF.txt,impervious,0.01668,0.01815,0.03002,0.03563,0.04036,0.0435,0.35029,0.04362
S07SNTL2_Praseodymium_Oxide_PR62_SPEX_ASDFRc_AREF.txt,impervious,0.02049,0.02148,0.02926,0.03379,0.03731,0.0395,0.30898,0.04191
S07SNTL2_Prussian_blue_GDS802_ASDFRa_AREF.txt,impervious,0.00538,0.00127,0.00217,0.0029,0.00312,0.00324,0.14577,0.01856
S07SNTL2_Renyolds_Tnl_Sludge_SM93-15_BECKa_AREF.txt,impervious,0.01341,0.02476,0.04015,0.04617,0.04812,0.04884,0.24041,0.02201
S07SNTL2_Renyolds_TnlSldgWet_SM93-15w_BECKa_AREF.txt,impervious,0.02803,0.04712,0.0698,0.07453,0.07498,0.07574,0.0348,0.04834
S07SNTL2_Roofing_Felt_GDS377_Black_ASDFRa_AREF.txt,impervious,0.03842,0.03935,0.04212,0.04772,0.05094,0.05281,0.12127,0.04255
S07SNTL2_Rusted_Tin_Can_GDS378_MV99-6_ASDFRa_AREF.txt,impervious,0.06263,0.0868,0.14949,0.17547,0.1675,0.16179,0.20811,0.23891
S07SNTL2_Seawater_Coast_Chl_SW1_BECKa_AREF.txt,impervious,0.032757636,0.037994921,0.024563374,0.019894296,0.019815873,0.019767573,0.018639963,0.016311709
S07SNTL2_Seawater_Open_Ocean_SW2_lwch_BECKa_AREF.txt,impervious,0.03553367,0.02500695,0.020625865,0.019893013,0.019815851,0.019767573,0.018639963,0.016311709
S07SNTL2_Sheet_Metal_GDS352_crg_Galvn_ASDFRa_AREF.txt,impervious,0.29603,0.28926,0.26545,0.24012,0.22588,0.21793,0.40398,0.07129
S07SNTL2_Strand_Board_GDS362_Oriented_ASDFRa_AREF.txt,impervious,0.14121,0.17987,0.25311,0.33266,0.35595,0.36814,0.37381,0.26278
S07SNTL2_Tar_Paper_GDS285A_New_Blk_ASDFRa_AREF.txt,impervious,0.0371,0.03722,0.03833,0.04068,0.04197,0.04271,0.07966,0.06905
S07SNTL2_Tar_Paper_GDS285B_Weath_Blk_ASDFRa_AREF.txt,impervious,0.04359,0.04853,0.05764,0.07065,0.07745,0.08134,0.19233,0.09021
S07SNTL2_Terbium_Oxide_10917_G17T013_ASDFRa_AREF.txt,impervious,0.01704,0.02112,0.03679,0.05109,0.06203,0.06845,0.43213,0.03759
S07SNTL2_Terra_Pozzuoli_GDS806_ASDFRa_AREF.txt,impervious,0.02719,0.06219,0.25016,0.31033,0.29385,0.28592,0.42568,0.35032
S07SNTL2_Titanium_dioxide_GDS798_TiO2_ASDFRa_AREF.txt,impervious,0.56985,0.58107,0.59235,0.6018,0.60356,0.60436,0.55733,0.2852
S07SNTL2_Ultramarine_GDS791_sy_vdark_ASDFRa_AREF.txt,impervious,0.10121,0.01514,0.02295,0.20162,0.22605,0.23868,0.45929,0.22843
S07SNTL2_Venetian_red_GDS783_ASDFRa_AREF.txt,impervious,0.02221,0.03658,0.18657,0.26139,0.24635,0.23987,0.38505,0.40584
S07SNTL2_Verdigris_GDS789_ASDFRa_AREF.txt,impervious,0.13175,0.0244,0.01068,0.01129,0.01213,0.01262,0.42531,0.02747
S07SNTL2_Vermiculite_ALB006CH01_exOre_ASDFRb_AREF.txt,impervious,0.19963,0.25915,0.36811,0.45374,0.46193,0.46437,0.5782,0.44828
S07SNTL2_Vermiculite_ALB23SC00_expOre_ASDFRb_AREF.txt,impervious,0.17104,0.22142,0.29937,0.38829,0.40464,0.41124,0.56001,0.29418
S07SNTL2_Vermiculite_at1UI_expand_Ore_ASDFRb_AREF.txt,impervious,0.23599,0.28168,0.31452,0.34237,0.34799,0.34896,0.46248,0.31821
S07SNTL2_Vermiculite_GDS327_expandOre_ASDFRb_AREF.txt,impervious,0.23941,0.30829,0.37902,0.4391,0.4559,0.46136,0.64207,0.19173
S07SNTL2_Vermiculite_GDS332_expandOre_ASDFRb_AREF.txt,impervious,0.22343,0.28061,0.34289,0.39172,0.40224,0.40576,0.51703,0.20851
S07SNTL2_Vermiculite_GDS455_expandOre_ASDFRb_AREF.txt,impervious,0.17796,0.21929,0.2665,0.30739,0.31964,0.3247,0.50702,0.53877
S07SNTL2_Vermiculite_GDS460_expandOre_ASDFRb_AREF.txt,impervious,0.19616,0.26685,0.34747,0.41481,0.42759,0.43093,0.59789,0.416
S07SNTL2_Vermiculite_GDS626_expandOre_ASDFRb_AREF.txt,impervious,0.23461,0.30152,0.36612,0.41403,0.42772,0.43128,0.60557,0.23488
S07SNTL2_Vermiculite_GDS627_expandOre_ASDFRb_AREF.txt,impervious,0.18399,0.23089,0.29242,0.34535,0.35697,0.36195,0.52069,0.46298
